starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
YYYYBBBBBP, 0.000057659603, 16039.67, 249.64, 2681.66
YYYYBBPPPP, 0.00017328204, 16039.67, 4203.24, 147.85
YYYYBBPPYB, 0.00028591536, 15550.22, 120.13, 2871.80
YYYYBBPPYP, 0.0005198461, 15550.22, 2871.80, 120.13
YYYYBBPPBP, 0.00038122054, 16039.67, 3948.72, 120.13
YYYYBBYBYB, 0.00011794008, 13999.89, 166.33, 0.00
YYYYBBYBYP, 0.000428873, 13999.89, 120.13, 1794.87
YYYYBBYBBP, 0.0003145069, 15550.22, 206.03, 1931.47
YYYYBBYPYP, 0.00038988458, 13999.89, 1661.00, 92.41
YYYYBBYPBP, 0.0005718307, 15550.22, 120.13, 2871.80
YYYYBBBPBP, 0.00020967129, 16039.67, 182.21, 3827.11
YYYYPPPPPP, 0.0001909444, 16039.67, 0.00, 221.77
YYYYPPPPYB, 0.00047258736, 15550.22, 2627.02, 147.85
YYYYPPPPYP, 0.00085924973, 15550.22, 0.00, 194.05
YYYYPPPPBP, 0.0006301165, 16039.67, 2681.66, 249.64
YYYYPPYBYB, 0.00038988452, 13999.89, 92.41, 1661.00
YYYYPPYBYP, 0.001417762, 13999.89, 1794.87, 120.13
YYYYPPYBBP, 0.0010396922, 15550.22, 2871.80, 120.13
YYYYPPYPYP, 0.0012888745, 13999.89, 0.00, 166.33
YYYYPPYPBP, 0.0018903494, 15550.22, 1931.47, 206.03
YYYYPPBPBP, 0.00069312815, 16039.67, 3827.11, 182.21
YYYYYBYBYB, 0.00010721826, 11496.85, 138.61, 0.00
YYYYYBYBYP, 0.0005848268, 11496.85, 92.41, 1038.13
YYYYYBYBBP, 0.000428873, 13999.89, 138.61, 1379.62
YYYYYBYPYP, 0.0010633216, 11496.85, 1038.13, 92.41
YYYYYBYPBP, 0.0015595382, 13999.89, 1661.00, 92.41
YYYYYBBPBP, 0.0005718308, 15550.22, 138.61, 2759.24
YYYYYPYPYP, 0.00064443727, 11496.85, 0.00, 138.61
YYYYYPYPBP, 0.001417762, 13999.89, 1379.62, 138.61
YYYYYPBPBP, 0.0010396922, 15550.22, 2759.24, 138.61
YYYYBPBPBP, 0.000254147, 16039.67, 4138.87, 138.61
YYBBBBBBBB, 0.0000014212027, 11891.21, 295.70, 0.00
YYBBBBBBPP, 0.00001879276, 11891.21, 221.77, 8019.83
YYBBBBBBYB, 0.000015504027, 14674.77, 310.86, 0.00
YYBBBBBBYP, 0.00002818914, 14581.89, 221.77, 4612.15
YYBBBBBBBP, 0.000020672036, 11891.21, 334.15, 5012.40
YYBBBBPPPP, 0.00009318724, 11891.21, 8406.48, 147.85
YYBBBBPPYB, 0.00015375894, 14612.85, 565.11, 5655.62
YYBBBBPPYP, 0.0002795617, 14643.81, 147.85, 6694.44
YYBBBBPPBP, 0.00020501194, 11891.21, 194.05, 9002.76
YYBBBBYBYB, 0.000063425556, 15783.43, 249.78, 0.00
YYBBBBYBYP, 0.00023063841, 15752.47, 194.05, 4092.16
YYBBBBYBBP, 0.00016913483, 14612.85, 514.03, 3534.76
YYBBBBYPYP, 0.00020967127, 15752.47, 147.85, 5254.05
YYBBBBYPBP, 0.00030751788, 14581.89, 217.87, 6273.31
YYBBBBBPBP, 0.00011275657, 11891.21, 507.68, 6938.11
YYBBPPPPPP, 0.00020537133, 11891.21, 8019.83, 221.77
YYBBPPPPYB, 0.000508294, 14643.81, 6694.44, 147.85
YYBBPPPPYP, 0.00092417095, 14386.99, 6547.46, 194.05
YYBBPPPPBP, 0.00067772536, 11891.21, 9002.76, 194.05
YYBBPPYBYB, 0.00041934248, 15752.47, 166.33, 5090.87
YYBBPPYBYP, 0.0015248819, 15783.43, 4661.29, 120.13
YYBBPPYBBP, 0.0011182467, 14674.77, 5773.96, 120.13
YYBBPPYPYP, 0.0013862562, 15752.47, 5090.87, 166.33
YYBBPPYPBP, 0.002033176, 14386.99, 6999.94, 166.33
YYBBPPBPBP, 0.00074549793, 11891.21, 8909.02, 166.33
YYBBYBYBYB, 0.0001153192, 15976.87, 212.53, 0.00
YYBBYBYBYP, 0.00062901375, 15976.87, 166.33, 3181.79
YYBBYBYBBP, 0.00046127682, 15752.47, 278.70, 3181.79
YYBBYBYPYP, 0.0011436613, 15976.87, 120.13, 3589.74
YYBBYBYPBP, 0.00167737, 15752.47, 166.33, 5090.87
YYBBYBBPBP, 0.00061503577, 14581.89, 527.02, 5114.95
YYBBYPYPYP, 0.0006931281, 15976.87, 3678.99, 138.61
YYBBYPYPBP, 0.0015248819, 15752.47, 5058.61, 138.61
YYBBYPBPBP, 0.0011182468, 14612.85, 166.33, 6869.50
YYBBBPBPBP, 0.00027334923, 11891.21, 7817.86, 138.61
YYPPPPPPPP, 0.00016972836, 11891.21, 0.00, 295.70
YYPPPPPPYB, 0.00056010357, 14386.99, 5012.40, 221.77
YYPPPPPPYP, 0.00101837, 14674.77, 0.00, 310.86
YYPPPPPPBP, 0.0007468048, 11891.21, 5012.40, 334.15
YYPPPPYBYB, 0.00069312815, 15752.47, 5254.05, 147.85
YYPPPPYBYP, 0.0025204662, 15752.47, 4092.16, 194.05
YYPPPPYBBP, 0.0018483419, 14581.89, 6273.31, 217.87
YYPPPPYPYP, 0.0022913327, 15783.43, 0.00, 249.78
YYPPPPYPBP, 0.0033606216, 14612.85, 3534.76, 514.03
YYPPPPBPBP, 0.001232228, 11891.21, 7152.49, 300.07
YYPPYBYBYB, 0.00038122045, 15976.87, 138.61, 3678.99
YYPPYBYBYP, 0.0020793844, 15976.87, 3589.74, 120.13
YYPPYBYBBP, 0.0015248819, 15783.43, 4661.29, 120.13
YYPPYBYPYP, 0.0037806989, 15976.87, 3181.79, 166.33
YYPPYBYPBP, 0.0055450248, 15752.47, 5090.87, 166.33
YYPPYBBPBP, 0.002033176, 14612.85, 6869.50, 166.33
YYPPYPYPYP, 0.0022913325, 15976.87, 0.00, 212.53
YYPPYPYPBP, 0.005040932, 15752.47, 3181.79, 278.70
YYPPYPBPBP, 0.0036966833, 14386.99, 5769.32, 262.82
YYPPBPBPBP, 0.0009036338, 11891.21, 8504.71, 242.18
YYYBYBYBYB, 0.00007862672, 15080.30, 184.81, 0.00
YYYBYBYBYP, 0.00057183066, 15080.30, 138.61, 2299.37
YYYBYBYBBP, 0.00041934254, 15976.87, 250.98, 2299.37
YYYBYBYPYP, 0.0015595382, 15080.30, 2076.25, 92.41
YYYBYBYPBP, 0.0022873227, 15976.87, 138.61, 3678.99
YYYBYBBPBP, 0.0008386851, 15752.47, 211.28, 4539.02
YYYBYPYPYP, 0.0018903492, 15080.30, 2299.37, 138.61
YYYBYPYPBP, 0.004158769, 15976.87, 3678.99, 138.61
YYYBYPBPBP, 0.003049764, 15783.43, 5053.24, 138.61
YYYBBPBPBP, 0.0007454978, 14674.77, 6414.05, 138.61
YYYPYPYPYP, 0.00085924973, 15080.30, 0.00, 184.81
YYYPYPYPBP, 0.002520466, 15976.87, 2299.37, 250.98
YYYPYPBPBP, 0.0027725126, 15752.47, 4539.02, 211.28
YYYPBPBPBP, 0.0013554506, 14386.99, 6792.11, 195.40
YYBPBPBPBP, 0.0002484993, 11891.21, 9050.57, 189.05
BBBBBBBBBB, 0.00000015285825, 0.00, 369.62, 0.00
BBBBBBBBPP, 0.0000025265826, 0.00, 295.70, 11891.21
BBBBBBBBYB, 0.0000020844304, 7432.01, 408.07, 0.00
BBBBBBBBYP, 0.0000037898737, 7432.01, 295.70, 5324.75
BBBBBBBBBP, 0.000002779241, 0.00, 408.07, 7432.01
BBBBBBPPPP, 0.000016704678, 0.00, 221.77, 16039.67
BBBBBBPPYB, 0.000027562717, 7432.01, 1298.70, 8019.83
BBBBBBPPYP, 0.00005011403, 7432.01, 221.77, 11943.56
BBBBBBPPBP, 0.00003675029, 0.00, 310.86, 14674.77
BBBBBBYBYB, 0.00001136962, 11185.07, 751.49, 0.00
BBBBBBYBYP, 0.000041344072, 11163.31, 697.48, 4974.17
BBBBBBYBBP, 0.000030318988, 7432.01, 957.02, 5012.40
BBBBBBYPYP, 0.00003758552, 11163.31, 221.77, 8718.79
BBBBBBYPBP, 0.000055125434, 7432.01, 329.91, 9492.99
BBBBBBBPBP, 0.000020212661, 0.00, 920.12, 11012.01
BBBBPPPPPP, 0.000055222074, 0.00, 16039.67, 221.77
BBBBPPPPYB, 0.00013667463, 7432.01, 10861.78, 147.85
BBBBPPPPYP, 0.0002484993, 7432.01, 8406.48, 2603.15
BBBBPPPPBP, 0.00018223285, 0.00, 15550.22, 194.05
BBBBPPYBYB, 0.000112756556, 11136.86, 1842.66, 5881.52
BBBBPPYBYP, 0.00041002384, 11170.56, 876.11, 8909.71
BBBBPPYBBP, 0.0003006842, 7432.01, 1913.92, 8854.47
BBBBPPYPYP, 0.00037274897, 11183.52, 147.85, 9667.04
BBBBPPYPBP, 0.0005466985, 7432.01, 194.05, 12378.29
BBBBPPBPBP, 0.00020045614, 0.00, 249.78, 15783.43
BBBBYBYBYB, 0.000031008054, 13521.68, 426.78, 0.00
BBBBYBYBYP, 0.00016913484, 13519.91, 558.58, 4620.10
BBBBYBYBBP, 0.00012403222, 11136.86, 1353.97, 3675.95
BBBBYBYPYP, 0.00030751788, 13519.91, 194.05, 7572.77
BBBBYBYPBP, 0.00045102628, 11170.56, 781.26, 7418.70
BBBBYBBPBP, 0.00016537632, 7432.01, 1664.51, 6938.11
BBBBYPYPYP, 0.00018637447, 13524.07, 147.85, 7746.00
BBBBYPYPBP, 0.00041002387, 11177.82, 194.05, 9957.04
BBBBYPBPBP, 0.0003006842, 7432.01, 276.78, 11251.49
BBBBBPBPBP, 0.00007350058, 0.00, 667.14, 13284.82
BBPPPPPPPP, 0.000091276146, 0.00, 11891.21, 295.70
BBPPPPPPYB, 0.0003012113, 7432.01, 11943.56, 221.77
BBPPPPPPYP, 0.0005476569, 7432.01, 8019.83, 1298.70
BBPPPPPPBP, 0.00040161508, 0.00, 14674.77, 310.86
BBPPPPYBYB, 0.00037274894, 11126.35, 9784.53, 147.85
BBPPPPYBYP, 0.0013554507, 11000.29, 9924.43, 194.05
BBPPPPYBBP, 0.0009939972, 7432.01, 12378.29, 194.05
BBPPPPYPYP, 0.001232228, 11136.86, 5881.52, 1842.66
BBPPPPYPBP, 0.0018072677, 7432.01, 9002.76, 1770.27
BBPPPPBPBP, 0.0006626649, 0.00, 15783.43, 249.78
BBPPYBYBYB, 0.00020501192, 13366.37, 674.30, 6416.63
BBPPYBYBYP, 0.0011182467, 13519.91, 166.33, 7968.58
BBPPYBYBBP, 0.00082004763, 11069.18, 8513.31, 120.13
BBPPYBYPYP, 0.002033176, 13519.91, 7968.58, 166.33
BBPPYBYPBP, 0.0029819917, 11000.29, 9820.82, 166.33
BBPPYBBPBP, 0.001093397, 7432.01, 11728.47, 166.33
BBPPYPYPYP, 0.0012322278, 13366.37, 6416.63, 674.30
BBPPYPYPBP, 0.0027109014, 10824.13, 7776.48, 1375.34
BBPPYPBPBP, 0.0019879946, 7432.01, 8909.02, 2270.00
BBPPBPBPBP, 0.00048595422, 0.00, 15976.87, 212.53
BBYBYBYBYB, 0.000042283704, 15138.87, 291.56, 0.00
BBYBYBYBYP, 0.00030751788, 15147.10, 267.89, 4397.14
BBYBYBYBBP, 0.0002255131, 13449.76, 707.82, 3675.95
BBYBYBYPYP, 0.000838685, 15147.10, 166.33, 6240.34
BBYBYBYPBP, 0.0012300714, 13519.91, 252.24, 6868.91
BBYBYBBPBP, 0.00045102625, 11012.01, 6470.09, 92.41
BBYBYPYPYP, 0.001016588, 15147.10, 5969.52, 138.61
BBYBYPYPBP, 0.0022364934, 13519.91, 7332.12, 138.61
BBYBYPBPBP, 0.0016400955, 11000.29, 8701.71, 138.61
BBYBBPBPBP, 0.00040091222, 7432.01, 10079.90, 138.61
BBYPYPYPYP, 0.00046208542, 15045.99, 5881.52, 250.78
BBYPYPYPBP, 0.0013554506, 13081.44, 7776.48, 429.61
BBYPYPBPBP, 0.0014909959, 11185.07, 166.33, 10123.77
BBYPBPBPBP, 0.0007289313, 7432.01, 218.89, 12224.65
BBBPBPBPBP, 0.00013363741, 0.00, 15080.30, 184.81
PPPPPPPPPP, 0.000060347862, 0.00, 0.00, 369.62
PPPPPPPPYB, 0.00024893493, 7432.01, 5324.75, 295.70
PPPPPPPPYP, 0.00045260895, 7432.01, 0.00, 408.07
PPPPPPPPBP, 0.00033191324, 0.00, 7432.01, 408.07
PPPPPPYBYB, 0.00041074262, 11163.31, 8718.79, 221.77
PPPPPPYBYP, 0.0014936096, 11163.31, 4974.17, 697.48
PPPPPPYBBP, 0.0010953137, 7432.01, 9492.99, 329.91
PPPPPPYPYP, 0.0013578269, 11185.07, 0.00, 751.49
PPPPPPYPBP, 0.0019914794, 7432.01, 5012.40, 957.02
PPPPPPBPBP, 0.0007302092, 0.00, 11183.52, 754.03
PPPPYBYBYB, 0.00033886265, 13524.07, 7746.00, 147.85
PPPPYBYBYP, 0.0018483417, 13519.91, 7572.77, 194.05
PPPPYBYBBP, 0.0013554506, 11177.82, 9957.04, 194.05
PPPPYBYPYP, 0.0033606212, 13452.51, 4758.58, 558.58
PPPPYBYPBP, 0.0049289116, 11170.56, 7720.10, 503.44
PPPPYBBPBP, 0.0018072678, 7432.01, 11251.49, 276.78
PPPPYPYPYP, 0.00203674, 13527.17, 0.00, 415.34
PPPPYPYPBP, 0.004480829, 11136.86, 3675.95, 1353.97
PPPPYPBPBP, 0.0032859414, 7432.01, 6938.11, 1664.51
PPPPBPBPBP, 0.0008032301, 0.00, 13518.58, 431.86
PPYBYBYBYB, 0.00013978084, 15045.99, 250.78, 5881.52
PPYBYBYBYP, 0.001016588, 15142.46, 5424.82, 120.13
PPYBYBYBBP, 0.0007454978, 13464.16, 6805.20, 120.13
PPYBYBYPYP, 0.0027725124, 15147.10, 6240.34, 166.33
PPYBYBYPBP, 0.004066352, 13527.17, 8018.45, 166.33
PPYBYBBPBP, 0.0014909959, 11185.07, 10123.77, 166.33
PPYBYPYPYP, 0.0033606212, 15079.69, 4535.61, 267.89
