starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPBPBP, 0.0037248575, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.001467368, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00018805134, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.00088897004, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0015759013, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0012416192, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.000366842, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.0001734162, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.000733684, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.00086708105, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.0012416192, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.002934736, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0017341621, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0010506008, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0037248575, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.004402104, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.0017341621, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.000444485, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.0021012016, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0037248575, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.002934736, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.00086708105, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.000075220545, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.000444485, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0010506008, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.0012416192, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.000733684, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.0001734162, 0.00, 15963.87, 242.87
