starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.0024072344, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.0032825922, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.0014920871, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00010787978, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.00058843516, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0012036172, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0010941974, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.00037302182, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.00020346644, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.00074604363, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.0010173322, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.0010941974, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.0029841743, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0020346644, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0008024115, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0032825924, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.004476262, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.0020346644, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.00029421758, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.001604823, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0032825922, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.0029841743, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.0010173322, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.00004315191, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.00029421758, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0008024115, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.0010941974, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.00074604363, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.00020346644, 0.00, 15963.87, 242.87
