starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.0055448296, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.004066209, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.000993962, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.0008592195, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.0025203773, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0027724148, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0013554029, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.0002484905, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.00007289055, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.000496981, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.00036445275, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.0013554029, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.001987924, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.00072890555, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0018482766, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.004066209, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.0029818865, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.00072890555, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.0012601886, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.0036965532, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.004066209, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.001987924, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.00036445275, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.0003436878, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.0012601886, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0018482766, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.0013554029, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.000496981, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.00007289055, 0.00, 15963.87, 242.87
