starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.0038591558, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.0059371633, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.0030446989, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00020903762, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.0012863853, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0029685816, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0030446989, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.0011710381, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.000054349784, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.00027174893, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.00041807524, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.0005434978, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.001672301, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0012863853, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0005434978, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0025084512, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.0038591558, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.0019790544, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.00027174893, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.001672301, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0038591558, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.003958109, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.0015223497, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.000054349784, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.00041807524, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.0012863853, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.0019790544, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.0015223497, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.00046841524, 0.00, 15963.87, 242.87
