starting_condition, probability, yellow_lifeforce, blue_lifeforce, purple_lifeforce
PPYBYPYPBP, 0.0027082518, 13519.91, 6868.91, 252.24
PPYBYPBPBP, 0.0023471515, 11163.31, 8904.14, 516.43
PPYBBPBPBP, 0.00067806605, 7432.01, 12224.65, 218.89
PPYPYPYPYP, 0.00022034594, 15147.10, 0.00, 274.41
PPYPYPYPBP, 0.0007638659, 13366.37, 4010.39, 583.26
PPYPYPBPBP, 0.0009930258, 10966.59, 5910.51, 1211.74
PPYPBPBPBP, 0.0005737482, 7432.01, 8504.71, 1633.21
PPBPBPBPBP, 0.00012431212, 0.00, 15134.22, 299.18
YBYBYBYBYB, 0.00027708727, 15970.07, 232.71, 0.00
YBYBYBYBYP, 0.0011722925, 15970.07, 184.81, 3755.25
YBYBYBYBBP, 0.0010159869, 15045.99, 334.09, 3675.95
YBYBYBYPYP, 0.00198388, 15970.07, 138.61, 4597.78
YBYBYBYPBP, 0.0034387256, 15147.10, 184.81, 5895.01
YBYBYBBPBP, 0.0014901144, 13366.37, 704.48, 5559.58
YBYBYPYPYP, 0.0016786677, 15970.07, 4597.78, 138.61
YBYBYPYPBP, 0.0043645366, 15147.10, 5969.52, 138.61
YBYBYPBPBP, 0.0037825983, 13527.17, 7460.53, 138.61
YBYBBPBPBP, 0.0010927508, 11185.07, 9279.52, 138.61
YBYPYPYPYP, 0.0007102057, 15970.07, 3755.25, 184.81
YBYPYPYPBP, 0.0024620465, 15147.10, 5895.01, 184.81
YBYPYPBPBP, 0.0032006607, 13519.91, 7893.02, 184.81
YBYPBPBPBP, 0.0018492707, 11000.29, 9999.42, 184.81
YBBPBPBPBP, 0.00040067534, 7432.01, 12239.23, 184.81
YPYPYPYPYP, 0.00012018868, 15970.07, 0.00, 232.71
YPYPYPYPBP, 0.00052081764, 15045.99, 3675.95, 334.09
YPYPYPBPBP, 0.00090275053, 13366.37, 5559.58, 704.48
YPYPBPBPBP, 0.00078238396, 11185.07, 138.61, 9279.52
YPBPBPBPBP, 0.00033903302, 7432.01, 184.81, 12239.23
BPBPBPBPBP, 0.00005876573, 0.00, 15963.87, 242.87
